"gender","age","coherence","direction","stimulus","response","correct","Rating","rt","rating","rating3","participant"
"m",21,0.016,270,"nach unten","nach unten",1,-0.882841229877,5.1574161671,1,1,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.820340276188,3.02426100745,1,1,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.53280157116,5,3,25
"m",21,0.016,270,"nach unten","nach oben",0,-1,4.79914236668,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.37447817468,5,3,25
"m",21,0.032,270,"nach unten","nach oben",0,-1,2.64089917082,1,1,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.10782138873,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.1909114736,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-1,4.11581450303,1,1,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.859403372244,3.06148083061,1,1,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.1828140985,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.835965514611,3.0658597843,1,1,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.843778133822,2.3575959448,1,1,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.2742408771,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.13258188563,5,3,25
"m",21,0.064,270,"nach unten","nach unten",1,-0.789089799344,2.75755995076,1,1,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.53255327005,5,3,25
"m",21,0.032,90,"nach oben","nach oben",1,-1,3.44084899732,1,1,25
"m",21,0.032,270,"nach unten","nach oben",0,-1,2.54090247509,1,1,25
"m",21,0.032,270,"nach unten","nach unten",1,-1,4.5826536331,1,1,25
"m",21,0.032,90,"nach oben","nach unten",0,-1,2.70755294123,1,1,25
"m",21,0.032,90,"nach oben","nach unten",0,-0.992217898833,2.74946835011,1,1,25
"m",21,0.032,90,"nach oben","nach oben",1,-1,6.14924179941,1,1,25
"m",21,0.016,90,"nach oben","nach oben",1,-1,2.31594808518,1,1,25
"m",21,0.016,270,"nach unten","nach oben",0,-1,2.98252011512,1,1,25
"m",21,0.064,270,"nach unten","nach oben",0,-1,4.42429847718,1,1,25
"m",21,0.064,270,"nach unten","nach oben",0,-1,5.49929054534,1,1,25
"m",21,0.032,90,"nach oben","nach oben",1,-1,4.79098660553,1,1,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.34926855433,5,3,25
"m",21,0.016,90,"nach oben","nach oben",1,-0.703150988022,3.87414758774,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.30756102545,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.14926329317,5,3,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.22427332627,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.867215991455,4.98232442561,1,1,25
"m",21,0.032,90,"nach oben","nach oben",1,-1.52590218967e-05,2.77419355874,3,2,25
"m",21,0.064,270,"nach unten","nach unten",1,0.031754024567,2.84921995276,3,2,25
"m",21,0.128,270,"nach unten","nach unten",1,0.214282444495,2.49091150568,4,2,25
"m",21,0.064,270,"nach unten","nach unten",1,-0.0937666895552,2.56578872655,3,2,25
"m",21,0.016,90,"nach oben","nach unten",0,0.611108567941,2.52424576934,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.56612364433,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.35760139844,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,-1.52590218967e-05,3.37421319185,3,2,25
"m",21,0.256,270,"nach unten","nach unten",1,1,1.99929102655,5,3,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.01594773229,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.53257155579,5,3,25
"m",21,0.016,90,"nach oben","nach oben",1,0.0396887159533,4.39907538313,3,2,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.0468909742885,2.81588857632,3,2,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.257831692988,3.26587306552,2,2,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.26592118589,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.10758976935,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.10760452627,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.515648126955,2.65756582145,2,2,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.375020981155,5.59070160462,2,2,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.69923228761,5,3,25
"m",21,0.064,270,"nach unten","nach unten",1,-0.632837415122,3.04921366503,1,1,25
"m",21,0.064,90,"nach oben","nach oben",1,1,2.74095168619,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.460959792477,2.88253753469,2,2,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.539085984588,8.14889661595,2,2,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.4909143929,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.20758165305,5,3,25
"m",21,0.064,90,"nach oben","nach oben",1,-1.52590218967e-05,3.05754586753,3,2,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.09094493329,5,3,25
"m",21,0.016,90,"nach oben","nach oben",1,-0.382833600366,4.88227351426,2,2,25
"m",21,0.256,270,"nach unten","nach unten",1,0.984100099184,2.79088779837,5,3,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.531273365377,2.80754578733,2,2,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.33259035482,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.273456931411,3.74084646298,2,2,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.07427892427,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.578149080644,3.67416766998,2,2,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.3359578851,4.00747084788,2,2,25
"m",21,0.128,90,"nach oben","nach unten",0,-0.992217898833,3.15753197679,1,1,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.9327883541,5,3,25
"m",21,0.064,270,"nach unten","nach unten",1,1,2.70749230956,5,3,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.601586938277,2.91587500638,1,1,25
"m",21,0.064,270,"nach unten","nach unten",1,0.103166247044,3.14088008307,3,2,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.500022888533,3.09084901336,2,2,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.382833600366,3.74917706147,2,2,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.4765850309,5.51572493498,2,2,25
"m",21,0.016,270,"nach unten","nach oben",0,-0.453147173266,4.38233462713,2,2,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.44111462176,5,3,25
"m",21,0.016,90,"nach oben","nach unten",0,-1,5.62395085563,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,3.02445509295,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.40757087409,5,3,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.304707408255,4.7490246803,2,2,25
"m",21,0.064,90,"nach oben","nach oben",1,-1.52590218967e-05,4.99911169797,3,2,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.531273365377,2.37426516185,2,2,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.34947835915,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.58242778817,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.453147173266,3.01589897032,2,2,25
"m",21,0.032,270,"nach unten","nach unten",1,1,2.96139976383,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,1.9909273854,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.640650034333,2.4825696791,1,1,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.1250171664,2.89088577732,3,2,25
"m",21,0.064,270,"nach unten","nach unten",1,0.087296864271,2.52423229563,3,2,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.56585096223,5,3,25
"m",21,0.064,90,"nach oben","nach unten",0,-0.179705500877,5.00741182022,3,2,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.90779655862,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.65757416231,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.149292807,5,3,25
"m",21,0.064,270,"nach unten","nach unten",1,-0.179705500877,2.78255078383,3,2,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.765651941711,3.52416717273,1,1,25
"m",21,0.016,270,"nach unten","nach oben",0,0.158739604791,4.44910837766,3,2,25
"m",21,0.064,270,"nach unten","nach unten",1,-0.609399557488,2.26613580274,1,1,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.539085984588,3.04915880781,2,2,25
"m",21,0.016,90,"nach oben","nach unten",0,-1,2.89111162226,1,1,25
"m",21,0.032,90,"nach oben","nach oben",1,-1,3.72438416352,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.4242096149,5,3,25
"m",21,0.016,270,"nach unten","nach oben",0,-0.562523842222,4.02415546344,2,2,25
"m",21,0.032,270,"nach unten","nach unten",1,-1,4.57433073387,1,1,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.562523842222,2.52423261644,2,2,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.38256688812,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.15757528512,5,3,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.609399557488,2.47424934629,1,1,25
"m",21,0.032,90,"nach oben","nach unten",0,-0.531273365377,2.12425128714,2,2,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.22447639423,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.03259962601,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.47424581746,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.406271458,2.64925190468,2,2,25
"m",21,0.064,90,"nach oben","nach unten",0,-0.710963607233,3.35753563394,1,1,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.47447390801,5,3,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.453147173266,2.45756440992,2,2,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.679713130388,2.93254550663,1,1,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.72446340173,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.6992306836,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.585961699855,2.5908931237,2,2,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.63258717887,5,3,25
"m",21,0.064,270,"nach unten","nach unten",1,1,6.9406255584,5,3,25
"m",21,0.064,90,"nach oben","nach unten",0,-1,3.15751721987,1,1,25
"m",21,0.064,270,"nach unten","nach unten",1,1,3.50774304877,5,3,25
"m",21,0.016,90,"nach oben","nach oben",1,-1,2.78260852828,1,1,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.539085984588,2.3658758565,2,2,25
"m",21,0.032,270,"nach unten","nach oben",0,-0.640650034333,4.13229669224,1,1,25
"m",21,0.016,270,"nach unten","nach unten",1,-1,2.79111781374,1,1,25
"m",21,0.032,90,"nach oben","nach unten",0,-1,3.89913360877,1,1,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.65778942077,5,3,25
"m",21,0.032,90,"nach oben","nach oben",1,0.222217135882,4.97407466934,4,2,25
"m",21,0.064,270,"nach unten","nach oben",0,1,2.78253731013,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.36615720027,5,3,25
"m",21,0.064,270,"nach unten","nach unten",1,-0.460959792477,2.63256408109,2,2,25
"m",21,0.064,90,"nach oben","nach oben",1,1,2.53255006203,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.1326037002,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,1.99929038494,5,3,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.16591197886,5,3,25
"m",21,0.016,90,"nach oben","nach unten",0,-1.52590218967e-05,2.84920134622,3,2,25
"m",21,0.016,270,"nach unten","nach oben",0,0.00794995040818,3.99937828482,3,2,25
"m",21,0.016,90,"nach oben","nach oben",1,-1,3.98270650135,1,1,25
"m",21,0.064,270,"nach unten","nach oben",0,-1,2.47426891524,1,1,25
"m",21,0.032,270,"nach unten","nach unten",1,-1,2.66610526235,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.83255041491,5,3,25
"m",21,0.016,90,"nach oben","nach oben",1,-0.585961699855,2.55758099541,2,2,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.820340276188,3.14086628857,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,3.20753866552,5,3,25
"m",21,0.032,270,"nach unten","nach oben",0,-0.429709315633,2.82423393173,2,2,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.3161591732,5,3,25
"m",21,0.016,90,"nach oben","nach oben",1,-0.578149080644,3.6158496309,2,2,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.28259008213,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.29924550468,5,3,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.31591023049,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,3.20752968305,5,3,25
"m",21,0.016,270,"nach unten","nach oben",0,-1,4.98239564376,1,1,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.39116343185,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.10758174929,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.11591266859,5,3,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.54913651204,5,3,25
"m",21,0.064,90,"nach oben","nach unten",0,-0.351583123522,2.82419864346,2,2,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.453147173266,3.67436079306,2,2,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.203143358511,4.94906266331,2,2,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.17427144957,5,3,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.453147173266,4.18246185739,2,2,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.765651941711,3.16149388727,1,1,25
"m",21,0.032,90,"nach oben","nach unten",0,-0.718776226444,3.4074425531,1,1,25
"m",21,0.064,270,"nach unten","nach unten",1,-0.945342183566,4.15770617253,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.54925071772,5,3,25
"m",21,0.016,90,"nach oben","nach oben",1,-0.703150988022,4.11579461328,1,1,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.09092889317,5,3,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.765651941711,2.49926199392,1,1,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.37426548265,5,3,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.3492387197,5,3,25
"m",21,0.064,270,"nach unten","nach oben",0,-1.52590218967e-05,2.46575802576,3,2,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.835965514611,3.79108797912,1,1,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.37423628962,5,3,25
"m",21,0.064,270,"nach unten","nach unten",1,1,2.71590888312,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.601586938277,4.68241614304,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.47426699042,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.34926823353,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.460959792477,4.79910226637,2,2,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.382833600366,2.64924388462,2,2,25
"m",21,0.064,270,"nach unten","nach unten",1,1,2.77447169448,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.484397650111,2.4075984631,2,2,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.65756838787,5,3,25
"m",21,0.032,270,"nach unten","nach oben",0,-0.484397650111,2.64924324302,2,2,25
"m",21,0.128,90,"nach oben","nach oben",1,1,3.6160308843,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.76590306055,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.34091517887,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.24926095131,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.22424060442,5,3,25
"m",21,0.032,90,"nach oben","nach unten",0,-0.664087891966,4.45746335714,1,1,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.50779469797,5,3,25
"m",21,0.064,90,"nach oben","nach oben",1,-1,3.15744375611,1,1,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.16593700145,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,-1.52590218967e-05,7.54891291272,3,2,25
"m",21,0.064,90,"nach oben","nach unten",0,-0.617212176699,3.70737329185,1,1,25
"m",21,0.016,270,"nach unten","nach oben",0,-1,2.5160909706,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,3.06608979967,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.09093530922,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,1.97424790267,5,3,25
"m",21,0.064,270,"nach unten","nach oben",0,-1,2.54924333926,1,1,25
"m",21,0.064,90,"nach oben","nach oben",1,-1.52590218967e-05,2.97442209841,3,2,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.45749094615,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.757839322499,3.73251875171,1,1,25
"m",21,0.064,270,"nach unten","nach unten",1,-1,3.1575470545,1,1,25
"m",21,0.032,90,"nach oben","nach unten",0,-1,2.97420331113,1,1,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.58278067088,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.609399557488,2.36598877897,1,1,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.17418868254,5,3,25
"m",21,0.064,270,"nach unten","nach unten",1,-0.281269550622,2.94921183646,2,2,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.375020981155,3.6491893482,2,2,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.66613734259,5,3,25
"m",21,0.016,90,"nach oben","nach oben",1,-0.359395742733,6.1406750903,2,2,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.789089799344,5.19905600666,1,1,25
"m",21,0.064,270,"nach unten","nach unten",1,-0.414084077211,3.5741918264,2,2,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.414084077211,2.86576566085,2,2,25
"m",21,0.016,90,"nach oben","nach oben",1,-0.765651941711,4.73240262121,1,1,25
"m",21,0.016,270,"nach unten","nach oben",0,-1,5.81570636052,1,1,25
"m",21,0.032,270,"nach unten","nach oben",0,-1,3.76601181259,1,1,25
"m",21,0.016,270,"nach unten","nach unten",1,-0.937529564355,4.98264105765,1,1,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.74922774826,5,3,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.16576890096,5,3,25
"m",21,0.032,90,"nach oben","nach unten",0,-0.281269550622,2.42421891817,2,2,25
"m",21,0.032,90,"nach oben","nach unten",0,-1,3.85769587477,1,1,25
"m",21,0.064,90,"nach oben","nach unten",0,-1,3.14939899262,1,1,25
"m",21,0.032,90,"nach oben","nach oben",1,-1,4.55766472485,1,1,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.81588889712,5,3,25
"m",21,0.016,270,"nach unten","nach oben",0,-1,2.78258895933,1,1,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.02452021585,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,0.031754024567,2.75758850218,3,2,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.0234531166552,6.49893509621,3,2,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.47420507554,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.72416890507,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.382833600366,2.91585928705,2,2,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.585961699855,4.96569980011,2,2,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.54945859771,5,3,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.656275272755,4.52411488193,1,1,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.0312657358663,4.19103690736,3,2,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.2992095748,5,3,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.13259792576,5,3,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.601586938277,4.63244313856,1,1,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.43268168728,5,3,25
"m",21,0.032,270,"nach unten","nach oben",0,0.031754024567,2.91588046002,3,2,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.79496519774,5,3,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.21592925407,5,3,25
"m",21,0.032,90,"nach oben","nach unten",0,-0.640650034333,3.7158418354,1,1,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.12448932257,5,3,25
"m",21,0.032,90,"nach oben","nach oben",1,1,4.08246772807,5,3,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.0703288319219,3.58250221434,3,2,25
"m",21,0.256,90,"nach oben","nach oben",1,1,2.14929024058,5,3,25
"m",21,0.032,270,"nach unten","nach oben",0,-0.867215991455,3.67415932911,1,1,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.078141451133,3.0160789405,3,2,25
"m",21,0.064,90,"nach oben","nach oben",1,1,3.59084051209,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.1825805543,5,3,25
"m",21,0.032,270,"nach unten","nach unten",1,-0.531273365377,2.17413414612,2,2,25
"m",21,0.016,90,"nach oben","nach unten",0,-0.4765850309,2.75757406607,2,2,25
"m",21,0.064,90,"nach oben","nach unten",0,-1,3.23274315303,1,1,25
"m",21,0.016,90,"nach oben","nach unten",0,-1,4.19934633289,1,1,25
"m",21,0.016,270,"nach unten","nach oben",0,-1,2.21613873808,1,1,25
"m",21,0.064,270,"nach unten","nach unten",1,-1,2.1578976916,1,1,25
"m",21,0.064,90,"nach oben","nach oben",1,-1,3.7408102123,1,1,25
"m",21,0.032,270,"nach unten","nach unten",1,-1,2.64922527808,1,1,25
"m",21,0.032,90,"nach oben","nach oben",1,-0.820340276188,2.56590774427,1,1,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.34927208316,5,3,25
"m",21,0.128,90,"nach oben","nach oben",1,1,2.324244037,5,3,25
"m",21,0.064,90,"nach oben","nach unten",0,-0.742214084077,2.45758045004,1,1,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.62453054569,5,3,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.38257875781,5,3,25
"m",21,0.016,270,"nach unten","nach unten",1,-1.52590218967e-05,3.41578790851,3,2,25
"m",21,0.032,270,"nach unten","nach oben",0,-0.257831692988,2.22430636892,2,2,25
"m",21,0.032,90,"nach oben","nach unten",0,-0.937529564355,2.50780175562,1,1,25
"m",21,0.256,270,"nach unten","nach unten",1,1,2.72447687544,5,3,25
"m",21,0.016,90,"nach oben","nach oben",1,-0.601586938277,5.61571585627,1,1,25
"m",21,0.032,270,"nach unten","nach unten",1,-1.52590218967e-05,2.96584640684,3,2,25
"m",21,0.064,90,"nach oben","nach unten",0,-0.992217898833,5.00740027134,1,1,25
"m",21,0.128,270,"nach unten","nach unten",1,1,2.1744703471,5,3,25
"m",21,0.064,90,"nach oben","nach oben",1,-0.460959792477,2.61594490923,2,2,25
"m",21,0.016,270,"nach unten","nach oben",0,-0.585961699855,7.27392809469,2,2,25
