"participant","session","gender","age","coherence","direction","stimulus","response","correct","Rating","rt","rating","rating3"
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.39176551921037,5,3
1,2,"m",22,0.032,270,"nach unten","nach oben",0,-0.843747615777829,3.34916490359092,1,1
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.734370946822309,3.2399622094938,1,1
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.789059281300069,2.87370675786019,1,1
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.23207239865451,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,1,2.44169839133724,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.554680704966812,3.18383207926377,2,2
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.960326543068589,2.38379133737658,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,2.50770024878216,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.69885733442197,5,3
1,2,"m",22,0.032,270,"nach unten","nach oben",0,-0.445334554055085,3.39986609713583,2,2
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.20819335393958,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.10611741041998,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.91611425051769,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,1,1.67364773024383,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.7265583276112,2.83310249471901,1,1
1,2,"m",22,0.064,270,"nach unten","nach unten",1,0.730159456778821,2.09841591050895,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.812497138933394,3.77349935919733,1,1
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.812497138933394,2.19886070284565,1,1
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.21680670220076,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.52523658364839,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,-0.226581216144045,3.89970168597642,2,2
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,2.85892771843851,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.34177971471081,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.12492989668544,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.624994277866789,2.61709895306194,1,1
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.312520027466239,2.94129017045839,2,2
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,2.0667751833787,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,0.603173876554513,3.25827360262565,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.01731549458873,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.06643288736473,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,0.222247653925383,2.19186432630727,4,2
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,2.10791999833191,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,1,2.03328535200853,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.08355314169694,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,-0.554680704966812,5.17530226791177,2,2
1,2,"m",22,0.128,270,"nach unten","nach unten",1,0.515892271305409,2.44167946400353,4,2
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,2.22363529915606,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.33326722668062,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,0.984130617227436,2.02382617650233,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.95834754754696,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.976195925841154,1.99948658805965,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,2.1005123532932,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,1.50751963710832,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.10735217832757,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.738094148165103,2.58204713547661,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,0.952391851682307,2.12521669390821,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,1.87332821119048,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.09930709919399,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.523430228122377,3.48238477985751,2,2
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.134935530632486,2.2833118983956,3,2
1,2,"m",22,0.128,90,"nach oben","nach oben",1,0.55556572823682,1.94869460747441,4,2
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.24202015600622,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,1.97409188097595,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.94976287900795,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,1.72548713021524,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.492210269321737,3.16683918343006,2,2
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.710933089188983,2.34086863628545,1,1
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.710933089188983,2.00027383681117,1,1
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,1.9913548923148,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.746028839551385,2.37525510997921,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.7997413050557,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.60029148093531,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,1,1.93336442976602,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,1.69037243538628,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.53366213426557,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.428580148012512,2.2831803694678,4,2
1,2,"m",22,0.032,270,"nach unten","nach unten",1,0.253986419470512,2.11562598947421,4,2
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.953124284733348,3.20043648355818,1,1
1,2,"m",22,0.256,270,"nach unten","nach unten",1,0.984130617227436,2.21727475270177,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,-0.812497138933394,3.36496954784525,1,1
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.33288450958162,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.984130617227436,2.87492516485213,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.634912642099641,2.48304274529755,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.523430228122377,2.85004759101571,2,2
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.36670957931597,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.71643184475738,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,1.92535816770578,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.99206161969869,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.53409585892405,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,2.05822002864784,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.69104996976466,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.70076193745308,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.898435950255589,3.57537990205924,1,1
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.50824304621005,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,0.984130617227436,2.00026132552262,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.7265583276112,2.48188849875783,1,1
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.5832036276322,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,2.00025651348915,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.00651953605598,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,0.952391851682307,2.05767306079042,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,0.976195925841154,2.10031762632002,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,1.48957524176467,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.99098115767924,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-1,3.34850180531475,1,1
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,2.22420632718308,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.04056403453774,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.36572535797541,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,2.02516295952955,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.500022888532845,2.60916904194028,4,2
1,2,"m",22,0.016,270,"nach unten","nach oben",0,-0.867185473411154,2.97370403104082,1,1
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.50780498970016,2.47330383021858,2,2
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.984130617227436,2.44902359019443,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.70720557169352,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,1,1.758303597637,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,1.79188838647701,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,1.94162187999768,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.05699488480809,5,3
1,2,"m",22,0.032,90,"nach oben","nach unten",0,1,1.93344206391339,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.59834741922577,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,2.49041510208713,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.15814512131942,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,0.730159456778821,2.46701418106409,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,2.10716547141078,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.55049623297964,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.02415660283236,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.20729651913507,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.55726997274792,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,1.68217144635332,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,1,2.50861421442733,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,0.325398641947051,2.17512582666723,4,2
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.36482871565227,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,0.706355382619974,2.21726095820418,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,0.706355382619974,1.69181668717124,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.31564972884189,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,0.984130617227436,2.45870315685465,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.77418876325919,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.773434042877852,3.13188970176611,1,1
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.91656016566253,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,1.89901837715797,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.16703391040301,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.468253604943923,2.00876451028762,4,2
1,2,"m",22,0.016,270,"nach unten","nach unten",1,0.880949111161974,2.25005689428144,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,2.03395422472545,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.76544593920494,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.812497138933394,2.44892125427282,1,1
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.58264831891597,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,0.746028839551385,2.44950126476306,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.789059281300069,2.35915949807259,1,1
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,2.16559382904779,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.58242119091415,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.95729756174228,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,2.03341656013367,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.00877509676207,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.01703575501597,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,0.682551308461128,2.28251342156454,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.55556572823682,2.26493024956812,4,2
1,2,"m",22,0.032,270,"nach unten","nach oben",0,0.976195925841154,2.06693013087124,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.17332388035993,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,2.06570370382246,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.00710981221846,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,2.10884358804515,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.01640184974599,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,1.75688821805579,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,-0.359395742732891,2.79220469750749,2,2
1,2,"m",22,0.064,90,"nach oben","nach oben",1,0.539696345464256,1.93275747188568,4,2
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.39783894764037,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.10715905536586,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,1,2.01730907854335,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.04154633106486,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.71656561930058,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.444449530785077,2.09044493669808,4,2
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-1,2.39914332963895,1,1
1,2,"m",22,0.032,90,"nach oben","nach oben",1,-0.546868085755703,3.02498042304205,2,2
1,2,"m",22,0.016,90,"nach oben","nach oben",1,-0.50780498970016,2.00721984739448,2,2
1,2,"m",22,0.032,90,"nach oben","nach oben",1,-0.0937666895551995,1.7235700158958,3,2
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.906248569466697,2.61664565946512,1,1
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-1,3.21664084743111,1,1
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.1087842396264,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,0.817471580071717,2.45000043308323,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.0917377698147,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.484122987716487,2.30092330099114,4,2
1,2,"m",22,0.256,90,"nach oben","nach oben",1,0.976195925841154,1.76390255952083,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,0.166674296177615,2.14873374535046,3,2
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.1070474161786,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,1.90804831923697,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.61718165865568,2.31618578942221,1,1
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.467143785178,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,1,2.49974563588626,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,1,3.72403261275804,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,0.523826962691691,2.14845849700919,4,2
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.15680737588559,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.92431716436454,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.79911349502845,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,3.94176142898141,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.67556035333155,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.64155210550553,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,1.59146075706099,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.88237162696441,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,1,2.05852511159924,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,1.98362099137535,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.601556420233463,2.3903520644426,1,1
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,2.49889871791402,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.820309758144503,3.15640284423284,1,1
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.46633440107007,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,0.357167925535973,2.40755797297902,4,2
1,2,"m",22,0.128,270,"nach unten","nach unten",1,0.357167925535973,1.73336218414988,4,2
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.414084077210651,2.17367483803514,2,2
1,2,"m",22,0.128,270,"nach unten","nach unten",1,-0.414084077210651,1.84968668847046,2,2
1,2,"m",22,0.256,90,"nach oben","nach oben",1,0.984130617227436,2.12378687822502,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,2.13207223825339,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,1,1.81594631053349,5,3
1,2,"m",22,0.032,270,"nach unten","nach oben",0,0.896818493934539,2.59854471261724,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.920622568093385,2.20670046853184,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.02500352080506,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,1,1.87398778064176,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,2.35082216807768,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,-1,3.67387678305909,1,1
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.28226864943849,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,0.269855802243076,2.11579088183726,4,2
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.841275654230564,2.58216005787267,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.14208030643067,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,2.10798351717972,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,0.793667505912871,2.12401176061098,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.98314427921355,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.58208146131824,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,1.55681796236036,5,3
1,2,"m",22,0.256,90,"nach oben","nach oben",1,1,1.49865266257871,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.50837810396251,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,0.301594567788205,2.67535856870882,4,2
1,2,"m",22,0.032,270,"nach unten","nach unten",1,1,2.24054286158821,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,-0.7265583276112,2.99116112774823,1,1
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.68206622321122,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.293659876401923,2.29187571478747,4,2
1,2,"m",22,0.064,270,"nach unten","nach unten",1,0.984130617227436,2.68968046490659,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.571435111009384,2.26525522225984,4,2
1,2,"m",22,0.128,90,"nach oben","nach oben",1,0.984130617227436,1.88232446903203,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.12510601712756,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,1.99040018478217,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,1.5489015249334,5,3
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,1.51703270739495,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.484122987716487,2.32451189133826,4,2
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.09077375901643,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.421896696421759,2.30730598280161,2,2
1,2,"m",22,0.016,90,"nach oben","nach oben",1,-0.703120469977874,3.5659200849484,1,1
1,2,"m",22,0.032,90,"nach oben","nach oben",1,0.325398641947051,2.72389755500558,4,2
1,2,"m",22,0.256,90,"nach oben","nach oben",1,0.976195925841154,1.88193790230639,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,-1,3.14059691676948,1,1
1,2,"m",22,0.128,270,"nach unten","nach unten",1,0.984130617227436,2.30734191265537,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.54072010483833,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,0.436514839398795,1.95007277399327,4,2
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.94155932355648,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,2.14107555374494,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.56568012485627,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.83593499656672,3.16494324205973,1,1
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.218768596932937,2.0155497989374,2,2
1,2,"m",22,0.064,270,"nach unten","nach unten",1,1,2.54970032256665,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,2.02540837325978,5,3
1,2,"m",22,0.032,90,"nach oben","nach oben",1,-0.546868085755703,2.99223389051349,2,2
1,2,"m",22,0.032,270,"nach unten","nach unten",1,-0.679682612344549,3.17333639164849,1,1
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.37560093481761,5,3
1,2,"m",22,0.016,90,"nach oben","nach oben",1,0.960326543068589,2.08352394869098,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,0.460318913557641,2.20576115950757,4,2
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.87385496850538,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,0.674616617074846,2.42411104891107,5,3
1,2,"m",22,0.016,90,"nach oben","nach unten",0,0.658747234302281,3.1985729432165,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,2.18171157631014,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.60891015451443,5,3
1,2,"m",22,0.032,270,"nach unten","nach unten",1,0.444449530785077,3.2901250968423,4,2
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,1.94972085391146,5,3
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,1.58183123555386,5,3
1,2,"m",22,0.016,270,"nach unten","nach oben",0,-0.523430228122377,2.68223528600333,2,2
1,2,"m",22,0.128,270,"nach unten","nach unten",1,1,2.02337448691696,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,-0.656244754711223,2.51692235141627,1,1
1,2,"m",22,0.064,90,"nach oben","nach oben",1,0.976195925841154,2.22526048341706,5,3
1,2,"m",22,0.128,90,"nach oben","nach oben",1,1,1.75854259532252,5,3
1,2,"m",22,0.256,270,"nach unten","nach unten",1,1,2.03286862986943,5,3
1,2,"m",22,0.016,270,"nach unten","nach unten",1,0.793667505912871,1.99206482772115,5,3
1,2,"m",22,0.064,90,"nach oben","nach oben",1,1,2.19151818066621,5,3
